# timestamp[secs] tx ty tz qx qy qz qw
8.369293215457256 -0.006751067936420441 -0.32644087076187134 -0.047557149082422256 -0.010071471333503723 0.0335465669631958 0.033576320856809616 0.9988222718238831
8.412937215457257 -0.019876841455698013 -0.31765294075012207 -0.04868762195110321 -0.009780222550034523 0.021797962486743927 0.054144665598869324 0.9982472658157349
8.456541215457257 -0.03235406056046486 -0.3075655400753021 -0.05061262845993042 -0.012512891553342342 0.010737355798482895 0.07601353526115417 0.9969704747200012
8.500202965457257 -0.04231823980808258 -0.30494481325149536 -0.046851739287376404 -0.026833603158593178 0.005346948746591806 0.09482189267873764 0.9951182007789612
8.543871965457257 -0.049641456454992294 -0.2886103391647339 -0.047863323241472244 -0.03727442026138306 0.0007560884696431458 0.0993451327085495 0.9943543672561646
8.587462215457258 -0.052350353449583054 -0.2748735547065735 -0.04934046044945717 -0.05560328811407089 -0.0006405477179214358 0.09044323116540909 0.9943480491638184
8.631220215457256 -0.05401013046503067 -0.2573918104171753 -0.049434732645750046 -0.07627984881401062 -0.0016184617998078465 0.07588207721710205 0.9941934943199158
8.675190965457256 -0.055818431079387665 -0.24287903308868408 -0.05046738311648369 -0.09629969298839569 -0.0011437872890383005 0.05684168264269829 0.993727445602417
8.718875215457256 -0.05155743286013603 -0.22985583543777466 -0.05409635603427887 -0.11053647100925446 -0.00045158114517107606 0.042006686329841614 0.992983877658844
8.762650215457256 -0.04246273264288902 -0.22514362633228302 -0.0572279654443264 -0.11962316185235977 0.002153221983462572 0.033717550337314606 0.9922443628311157
8.806181215457256 -0.02644892781972885 -0.22568105161190033 -0.060690611600875854 -0.12362027913331985 0.0063233692198991776 0.03191295266151428 0.9917961955070496
8.849780965457256 -0.009753409773111343 -0.2262749820947647 -0.06239114701747894 -0.12212226539850235 0.01672116480767727 0.02889435924589634 0.9919535517692566
8.893474215457257 -0.00013009365648031235 -0.23252815008163452 -0.062254536896944046 -0.11688297986984253 0.03214568272233009 0.019434010609984398 0.992435097694397
8.937294215457257 0.01590200699865818 -0.24222762882709503 -0.06361930817365646 -0.11064624041318893 0.04148922115564346 0.009174276143312454 0.9929511547088623
8.981067965457257 0.028395507484674454 -0.25688958168029785 -0.0622873529791832 -0.1070968508720398 0.04871096462011337 -0.004686751868575811 0.9930435419082642
9.024824215457256 0.039568156003952026 -0.27328553795814514 -0.060558389872312546 -0.10439084470272064 0.052539002150297165 -0.017855193465948105 0.9929871559143066
9.068152215457257 0.04891670122742653 -0.29106298089027405 -0.05788303166627884 -0.10018865764141083 0.053437069058418274 -0.027313172817230225 0.9931569695472717
9.111675215457257 0.05383501946926117 -0.30884212255477905 -0.05460069328546524 -0.09233275800943375 0.05278255045413971 -0.03342023491859436 0.9937664866447449
9.155008965457258 0.0556969977915287 -0.32626083493232727 -0.052336759865283966 -0.08191359788179398 0.049824655055999756 -0.03503869101405144 0.9947763681411743
9.198372215457256 0.05314219370484352 -0.3418451249599457 -0.050799570977687836 -0.06843187659978867 0.04458581283688545 -0.03680779039859772 0.9959791898727417
9.241906215457258 0.046073250472545624 -0.35580238699913025 -0.0486297644674778 -0.05406447872519493 0.03885221481323242 -0.03826996684074402 0.9970471858978271
9.285349215457257 0.03955219313502312 -0.36463862657546997 -0.04827238619327545 -0.039432767778635025 0.032633226364851 -0.03477109596133232 0.998083770275116
9.328689215457256 0.0310209970921278 -0.369996577501297 -0.04772806912660599 -0.027694841846823692 0.02800714038312435 -0.02438237890601158 0.9989265203475952
9.372007215457257 0.019486652687191963 -0.3692607283592224 -0.04717426002025604 -0.017248665913939476 0.026547009125351906 -0.007528780959546566 0.9994704127311707
9.415348215457257 0.00825594738125801 -0.36628660559654236 -0.04610216245055199 -0.01298458781093359 0.02576155960559845 0.01446896605193615 0.9994791150093079
9.458688965457258 -0.0030046210158616304 -0.35842403769493103 -0.04435015842318535 -0.011582630686461926 0.023928090929985046 0.03381217271089554 0.9990746378898621
9.502030215457257 -0.014124642126262188 -0.34912505745887756 -0.04278836026787758 -0.01596975512802601 0.02180366963148117 0.04974737763404846 0.9983961582183838
9.545371215457257 -0.02561425045132637 -0.33204033970832825 -0.04236084967851639 -0.02227720431983471 0.017844581976532936 0.058841779828071594 0.9978591799736023
9.588726965457257 -0.033886268734931946 -0.30972570180892944 -0.04119586944580078 -0.0324459932744503 0.013679145835340023 0.060506511479616165 0.9975465536117554
9.632208215457258 -0.042863257229328156 -0.2906832695007324 -0.04213437810540199 -0.04983094334602356 0.013249287381768227 0.06101640313863754 0.9968040585517883
9.675545215457257 -0.05084773525595665 -0.27590036392211914 -0.040834832936525345 -0.07201819121837616 0.01596873253583908 0.056165724992752075 0.9956926703453064
9.718897215457257 -0.053781986236572266 -0.2540784478187561 -0.042993154376745224 -0.09072594344615936 0.01880236528813839 0.04930545389652252 0.9944769144058228
9.762528965457257 -0.05318697169423103 -0.23800279200077057 -0.04494057223200798 -0.11259543150663376 0.022997217252850533 0.039316412061452866 0.992596447467804
9.806122965457257 -0.04664020612835884 -0.2230074405670166 -0.047429267317056656 -0.1293024867773056 0.021936317905783653 0.03244883194565773 0.9908313751220703
9.849814965457258 -0.03892422839999199 -0.21365557610988617 -0.05093313753604889 -0.14301706850528717 0.022610558196902275 0.028786202892661095 0.989043116569519
9.893126215457256 -0.026633383706212044 -0.20781031250953674 -0.05385439842939377 -0.14983034133911133 0.029141824692487717 0.025831522420048714 0.9879445433616638
9.936467215457258 -0.010299485176801682 -0.2077639251947403 -0.056973040103912354 -0.15193404257297516 0.03845936432480812 0.02116170898079872 0.9874154329299927
9.979807965457256 0.0034184700343757868 -0.21129366755485535 -0.057653844356536865 -0.14877790212631226 0.05027756839990616 0.014196906238794327 0.987489640712738
10.023257215457257 0.01440010778605938 -0.21862909197807312 -0.059704214334487915 -0.14234451949596405 0.06064748764038086 0.0073556117713451385 0.9879301190376282
10.066568215457258 0.029156483709812164 -0.22547250986099243 -0.06020261347293854 -0.13073918223381042 0.06846465915441513 -0.0034666184801608324 0.9890439510345459
10.109908965457256 0.04319186136126518 -0.23597437143325806 -0.061021070927381516 -0.11828450858592987 0.07314075529575348 -0.018791688606142998 0.9901041388511658
10.153250215457257 0.05512760952115059 -0.25585442781448364 -0.057281576097011566 -0.10904360562562943 0.07381217181682587 -0.036684487015008926 0.9906137585639954
10.196591215457257 0.06400015205144882 -0.2764206528663635 -0.05557902157306671 -0.10337172448635101 0.06863690167665482 -0.05154205486178398 0.990932285785675
10.239933215457256 0.0677732601761818 -0.29266372323036194 -0.052722930908203125 -0.09395648539066315 0.06280472874641418 -0.06358972191810608 0.9915564060211182
10.283273215457257 0.06601206958293915 -0.3065805435180664 -0.04986283928155899 -0.08058877289295197 0.053010135889053345 -0.07464457303285599 0.9925339221954346
10.326612965457256 0.0615820549428463 -0.32497498393058777 -0.047288283705711365 -0.06952963024377823 0.041756730526685715 -0.08138991892337799 0.9933769106864929
10.369990215457257 0.054360486567020416 -0.3392046093940735 -0.04451446607708931 -0.05772976949810982 0.0335615910589695 -0.07862364500761032 0.9946654438972473
10.413315215457256 0.04213558882474899 -0.34782782196998596 -0.043161068111658096 -0.045037396252155304 0.02794957160949707 -0.0656915232539177 0.9964311718940735
10.456638215457257 0.03143223747611046 -0.3561497926712036 -0.04139379411935806 -0.037303823977708817 0.023623580113053322 -0.041963886469602585 0.9981429576873779
10.499978965457258 0.020352043211460114 -0.35567668080329895 -0.04086589440703392 -0.029705781489610672 0.02299197018146515 -0.011662867851555347 0.9992261528968811
10.543320215457257 0.006856241729110479 -0.3518892526626587 -0.040935877710580826 -0.02376837469637394 0.025249794125556946 0.01934921368956566 0.999211311340332
10.586661215457257 -0.0038877862971276045 -0.34230706095695496 -0.04137241095304489 -0.01933574117720127 0.02572314441204071 0.04128898307681084 0.9986289143562317
10.630002215457257 -0.014154599979519844 -0.3303326666355133 -0.04188601300120354 -0.017083898186683655 0.02560097724199295 0.05590793117880821 0.9979614615440369
10.673343215457257 -0.027246050536632538 -0.3188382089138031 -0.041311733424663544 -0.021624961867928505 0.023137278854846954 0.0649067834019661 0.9973886609077454
10.716683965457257 -0.042915645986795425 -0.3008985221385956 -0.0414389930665493 -0.027505777776241302 0.019852394238114357 0.06291285902261734 0.9974424242973328
10.760025215457256 -0.056304652243852615 -0.2841378450393677 -0.04334469884634018 -0.03523370623588562 0.01735021360218525 0.057671982795000076 0.997562825679779
10.803366215457256 -0.06474244594573975 -0.26726409792900085 -0.04658376798033714 -0.04191896691918373 0.016606898978352547 0.05052785947918892 0.9977043867111206
10.846707215457258 -0.06738384813070297 -0.2503519356250763 -0.048849496990442276 -0.047538261860609055 0.019101526588201523 0.04627002403140068 0.997614324092865
10.890048965457257 -0.0646819993853569 -0.23855191469192505 -0.052672144025564194 -0.05371450260281563 0.02176319807767868 0.04438571631908417 0.997331976890564
10.933390215457257 -0.060031305998563766 -0.2286732792854309 -0.056556712836027145 -0.06036797910928726 0.024854391813278198 0.03735470399260521 0.9971672892570496
10.976731215457256 -0.048137541860342026 -0.22447310388088226 -0.05994994938373566 -0.069168321788311 0.02660130150616169 0.02525986358523369 0.9969303607940674
11.020072215457256 -0.03256033733487129 -0.22245937585830688 -0.06251602619886398 -0.07674795389175415 0.03151493892073631 0.013312996365129948 0.996463418006897
11.063412965457257 -0.012786585837602615 -0.22245857119560242 -0.06525781750679016 -0.08356360346078873 0.041912902146577835 0.002643030136823654 0.995617151260376
11.106755215457257 0.005379741080105305 -0.22852817177772522 -0.06639659404754639 -0.09007933735847473 0.05884857103228569 -0.004050492309033871 0.9941862225532532
11.150144965457256 0.022719595581293106 -0.23740345239639282 -0.06588726490736008 -0.09332092851400375 0.0745469182729721 -0.006233791820704937 0.9928218126296997
11.193450965457258 0.041589610278606415 -0.25172996520996094 -0.06657080352306366 -0.09599772095680237 0.08479814976453781 -0.00843754317611456 0.9917271137237549
11.236792215457257 0.057141903787851334 -0.26694604754447937 -0.06645458936691284 -0.09430429339408875 0.09250610321760178 -0.014235853217542171 0.9911340475082397
11.280133215457257 0.06962861120700836 -0.2871437072753906 -0.06527097523212433 -0.09006749838590622 0.09539768844842911 -0.025817688554525375 0.9910200238227844
11.323474215457257 0.0765402764081955 -0.3088378608226776 -0.0626843124628067 -0.08166059106588364 0.09457488358020782 -0.03919263556599617 0.9913884997367859
11.366815215457256 0.08039212971925735 -0.3262575566768646 -0.059008751064538956 -0.06826643645763397 0.08643136918544769 -0.04897822439670563 0.992708683013916
11.410155965457257 0.07886557281017303 -0.3441435396671295 -0.05514152720570564 -0.05677172541618347 0.07238327711820602 -0.053938426077365875 0.9942979216575623
11.453499215457256 0.07261001318693161 -0.3614414632320404 -0.05197781324386597 -0.0469854474067688 0.05995098128914833 -0.0501910001039505 0.9958308935165405
11.496838215457258 0.06307779252529144 -0.37672266364097595 -0.048579320311546326 -0.042153459042310715 0.052943333983421326 -0.03911842033267021 0.9969402551651001
11.540179215457258 0.05293961614370346 -0.38224318623542786 -0.045845940709114075 -0.035969775170087814 0.049310144037008286 -0.02137950249016285 0.9979066252708435
11.583519965457256 0.03908730298280716 -0.3856528401374817 -0.0447956807911396 -0.032458122819662094 0.04787086322903633 -0.000723149161785841 0.998325765132904
11.626861215457257 0.02379417233169079 -0.3874042332172394 -0.04214721918106079 -0.030865516513586044 0.04561299830675125 0.022497016936540604 0.9982287883758545
11.670203215457256 0.009065675549209118 -0.3839953541755676 -0.04146765172481537 -0.02950386144220829 0.040033817291259766 0.046039141714572906 0.9977009892463684
11.713544215457256 -0.002633063355460763 -0.3766772150993347 -0.04076465591788292 -0.03160227835178375 0.03264498710632324 0.06266419589519501 0.9969999194145203
11.756884965457257 -0.014376132749021053 -0.3636355996131897 -0.040372882038354874 -0.032755520194768906 0.027146412059664726 0.07049151510000229 0.9966048002243042
11.800226215457258 -0.02734687551856041 -0.3505224287509918 -0.04097096249461174 -0.036572422832250595 0.022768482565879822 0.0726337805390358 0.9964278340339661
11.843567215457258 -0.03608659654855728 -0.33279749751091003 -0.04345677047967911 -0.04134742170572281 0.01862720400094986 0.07189754396677017 0.9963805079460144
11.886908215457257 -0.04460695758461952 -0.3147793412208557 -0.04730081930756569 -0.046541061252355576 0.016203202307224274 0.07663912326097488 0.995840311050415
11.930249215457257 -0.05123480409383774 -0.2951599955558777 -0.05068826675415039 -0.05247051641345024 0.015543032437562943 0.08245813846588135 0.9950909614562988
11.973589965457258 -0.054055098444223404 -0.2780110239982605 -0.056015174835920334 -0.05905117467045784 0.018475500866770744 0.08386624604463577 0.9945542216300964
12.016931215457257 -0.05498109385371208 -0.2655170261859894 -0.05947106331586838 -0.06532806903123856 0.02453184500336647 0.07862228900194168 0.9944591522216797
12.060272215457257 -0.04917697235941887 -0.2540088891983032 -0.06477626413106918 -0.07002361863851547 0.027472836896777153 0.0685705691576004 0.9948065280914307
12.103613215457257 -0.040618568658828735 -0.24583035707473755 -0.07053430378437042 -0.07496029138565063 0.030988775193691254 0.05615869164466858 0.9951215386390686
12.146954965457256 -0.02734464965760708 -0.24308253824710846 -0.07585404813289642 -0.08154501765966415 0.03435551002621651 0.04188275709748268 0.9951964616775513
12.190296215457257 -0.011119117960333824 -0.23866325616836548 -0.08073649555444717 -0.08381740003824234 0.04088104888796806 0.026432467624545097 0.9952912926673889
12.233637215457257 0.0055206939578056335 -0.23516833782196045 -0.08576473593711853 -0.08401157706975937 0.051872264593839645 0.01016470417380333 0.9950618743896484
12.276978215457257 0.02424706146121025 -0.23651161789894104 -0.09013741463422775 -0.08491784334182739 0.06349018216133118 -0.006800886709243059 0.9943398833274841
12.320319965457257 0.04234432056546211 -0.24130302667617798 -0.0936432033777237 -0.08610421419143677 0.07677937299013138 -0.025748003274202347 0.9929894208908081
12.363662215457257 0.06182870268821716 -0.24712377786636353 -0.09539322555065155 -0.08580140024423599 0.08827229589223862 -0.045735202729701996 0.9913397431373596
12.407001215457257 0.08002790063619614 -0.2552567422389984 -0.09505394101142883 -0.08386927843093872 0.09664551913738251 -0.06071131303906441 0.9899190664291382
12.450343215457258 0.09613922238349915 -0.264408141374588 -0.09137449413537979 -0.08072367310523987 0.10118114203214645 -0.07129450887441635 0.989021360874176
12.493683215457256 0.11087731271982193 -0.274275541305542 -0.08560836315155029 -0.0749521404504776 0.10079552978277206 -0.08115343749523163 0.9887550473213196
12.537023965457257 0.12209542840719223 -0.2838291823863983 -0.0765453353524208 -0.06464585661888123 0.09677105396986008 -0.09243544191122055 0.9888943433761597
12.580366215457257 0.13023148477077484 -0.29456767439842224 -0.0659911260008812 -0.05175301805138588 0.08988127112388611 -0.10588052868843079 0.9889551401138306
12.623707215457257 0.13634662330150604 -0.30409151315689087 -0.05376705527305603 -0.03637033700942993 0.08140497654676437 -0.11754973232746124 0.9890563488006592
12.667048215457257 0.137911856174469 -0.31307896971702576 -0.042102131992578506 -0.02531113289296627 0.07456070929765701 -0.12356730550527573 0.98920738697052
12.710388965457257 0.13754332065582275 -0.3183480501174927 -0.0309342909604311 -0.021940549835562706 0.06820263713598251 -0.1245524063706398 0.9896230101585388
12.753730215457256 0.13364946842193604 -0.31400081515312195 -0.02190597727894783 -0.020826444029808044 0.06368473172187805 -0.12095958739519119 0.9903935194015503
12.797071215457256 0.13131849467754364 -0.3162360191345215 -0.012031711637973785 -0.027660373598337173 0.056454386562108994 -0.11464283615350723 0.9914156198501587
12.840412215457256 0.1237720251083374 -0.3140329420566559 -0.004677671007812023 -0.03135986998677254 0.049864716827869415 -0.10975156724452972 0.9922119975090027
12.883753215457256 0.11541243642568588 -0.3112947344779968 0.0002684390638023615 -0.0337643027305603 0.04057224467396736 -0.1034497320652008 0.9932331442832947
12.927094965457258 0.1034649983048439 -0.30476444959640503 0.0016314088134095073 -0.03466372191905975 0.03216473385691643 -0.09426303952932358 0.9944236278533936
12.970436215457257 0.09072676301002502 -0.2972137928009033 0.0025263018906116486 -0.03945513069629669 0.02412611059844494 -0.08307493478059769 0.9954696297645569
13.013776215457257 0.07988094538450241 -0.28602391481399536 -0.0004145305138081312 -0.04656406119465828 0.014708402566611767 -0.07164357602596283 0.9962342977523804
13.057117215457257 0.06870216131210327 -0.275016725063324 -0.004509946797043085 -0.057184670120477676 0.0053008790127933025 -0.06051255762577057 0.9965140223503113
13.100475215457257 0.052593182772397995 -0.26702752709388733 -0.009745024144649506 -0.07236956059932709 -0.0012660168576985598 -0.05145173519849777 0.9960491061210632
13.143946965457257 0.03687479346990585 -0.2568381130695343 -0.018648164346814156 -0.08658682554960251 -0.0091417720541358 -0.04569564387202263 0.9951537847518921
13.187558215457257 0.020092090591788292 -0.2484174370765686 -0.02768069878220558 -0.1033320501446724 -0.017985761165618896 -0.03999415040016174 0.9936797618865967
13.231407215457256 -0.00020720588508993387 -0.2380426824092865 -0.03937835991382599 -0.11862954497337341 -0.023695727810263634 -0.03006659634411335 0.9922003746032715
13.275314215457257 -0.01765364408493042 -0.23008814454078674 -0.05112166330218315 -0.13676440715789795 -0.029701348394155502 -0.014356748200953007 0.9900541305541992
13.319099215457257 -0.035677406936883926 -0.22506004571914673 -0.06217002123594284 -0.15462389588356018 -0.03289632871747017 0.004920674953609705 0.9874133467674255
13.362802215457258 -0.05527837201952934 -0.22570423781871796 -0.07075788825750351 -0.1712862253189087 -0.03760049492120743 0.023952782154083252 0.9842121601104736
13.406500215457257 -0.07546748965978622 -0.2282390594482422 -0.0766012892127037 -0.18149948120117188 -0.043917857110500336 0.038921065628528595 0.9816386103630066
13.449888965457257 -0.09601949900388718 -0.2328735888004303 -0.0795193761587143 -0.18496881425380707 -0.05069335550069809 0.051792558282613754 0.9800685048103333
13.493230215457256 -0.11692914366722107 -0.2406758815050125 -0.07861070334911346 -0.18477459251880646 -0.05649620667099953 0.06662114709615707 0.9788912534713745
13.536571215457258 -0.13367894291877747 -0.24770605564117432 -0.07565990090370178 -0.1768699437379837 -0.061869315803050995 0.08430332690477371 0.9786635041236877
13.579939215457257 -0.14855922758579254 -0.25790050625801086 -0.06979094445705414 -0.16593991219997406 -0.06501634418964386 0.10239280015230179 0.97864830493927
13.623334215457257 -0.16213656961917877 -0.2663423418998718 -0.060616977512836456 -0.15088826417922974 -0.06596117466688156 0.11850973963737488 0.979202389717102
13.666648215457258 -0.17428472638130188 -0.2750277817249298 -0.048929743468761444 -0.13361576199531555 -0.06314216554164886 0.13174723088741302 0.9802054166793823
13.709990215457257 -0.18172505497932434 -0.28231552243232727 -0.036650270223617554 -0.11545529216527939 -0.06113879755139351 0.14124484360218048 0.9813165068626404
13.753352215457257 -0.1882929801940918 -0.2933695912361145 -0.021555770188570023 -0.10045107454061508 -0.05873255059123039 0.14847929775714874 0.9820458292961121
13.796671215457257 -0.19144757091999054 -0.30388930439949036 -0.008050310425460339 -0.08744219690561295 -0.05561765283346176 0.15286216139793396 0.9827989339828491
13.840013215457256 -0.1899053007364273 -0.30901676416397095 0.0043242317624390125 -0.07500848919153214 -0.05257873237133026 0.15300023555755615 0.9839716553688049
13.883354215457256 -0.18653641641139984 -0.30900347232818604 0.013960923999547958 -0.06255713105201721 -0.04599490761756897 0.14738376438617706 0.9860270023345947
13.926695215457256 -0.17965644598007202 -0.30739811062812805 0.021097179502248764 -0.054398681968450546 -0.03827362507581711 0.1367706060409546 0.9883672595024109
13.970036215457258 -0.16763220727443695 -0.30270686745643616 0.02459925226867199 -0.051687780767679214 -0.033245749771595 0.12272193282842636 0.9905365109443665
14.013376965457256 -0.1563141644001007 -0.29165706038475037 0.023780781775712967 -0.05051838234066963 -0.027517996728420258 0.10554254055023193 0.9927494525909424
14.056718215457257 -0.1431746780872345 -0.2816077768802643 0.02135518565773964 -0.05518270283937454 -0.022041765972971916 0.08841966837644577 0.9943093061447144
14.100060215457257 -0.12682843208312988 -0.27650150656700134 0.016717154532670975 -0.06648224592208862 -0.01618645153939724 0.07182774692773819 0.995067298412323
14.143419215457257 -0.10781916975975037 -0.26511305570602417 0.008554650470614433 -0.07479996979236603 -0.009829237125813961 0.05677303671836853 0.9955326318740845
14.186758215457257 -0.09094631671905518 -0.255197674036026 -0.0016726072644814849 -0.08259027451276779 -0.0028610164299607277 0.044178735464811325 0.9955998063087463
14.230100215457258 -0.07007554173469543 -0.24579280614852905 -0.015157133340835571 -0.08833348006010056 0.0019785959739238024 0.03656017780303955 0.9954178333282471
14.273439965457257 -0.04776487872004509 -0.23902736604213715 -0.030169833451509476 -0.09687203913927078 0.00833828840404749 0.03241952508687973 0.9947338104248047
14.316820215457257 -0.026384081691503525 -0.23713408410549164 -0.04570302367210388 -0.10920175164937973 0.017677418887615204 0.026846993714571 0.993499755859375
14.360299965457257 -0.004824737552553415 -0.23678641021251678 -0.06137578561902046 -0.12214457243680954 0.027298826724290848 0.019629279151558876 0.9919426441192627
14.403796965457257 0.01751149818301201 -0.23684142529964447 -0.07562648504972458 -0.13401688635349274 0.03435586020350456 0.010090147145092487 0.9903319478034973
14.447273215457257 0.039894312620162964 -0.24105717241764069 -0.08969894051551819 -0.14518164098262787 0.04168490320444107 -0.004797381814569235 0.9885149598121643
14.490624965457258 0.062411874532699585 -0.24577240645885468 -0.09983234107494354 -0.15332669019699097 0.049185022711753845 -0.022763747721910477 0.9866881966590881
14.533956215457257 0.08226291835308075 -0.25087931752204895 -0.10599709302186966 -0.15722237527370453 0.05757477879524231 -0.040813446044921875 0.9850383400917053
14.577297215457257 0.09992516785860062 -0.2588842213153839 -0.10606459528207779 -0.15948013961315155 0.06288930028676987 -0.05918927863240242 0.9834163784980774
14.620638215457257 0.11611129343509674 -0.2661821246147156 -0.10255207866430283 -0.15606530010700226 0.06598275899887085 -0.07872874289751053 0.982390820980072
14.663978965457257 0.12778501212596893 -0.27568763494491577 -0.0958213284611702 -0.14674095809459686 0.07067914307117462 -0.10069941729307175 0.9814944267272949
14.707320215457257 0.13486625254154205 -0.2828572392463684 -0.08570140600204468 -0.12862063944339752 0.07407669723033905 -0.12082814425230026 0.9815141558647156
14.750661215457257 0.14321380853652954 -0.2934999465942383 -0.07136107236146927 -0.10706644505262375 0.06960111111402512 -0.13583731651306152 0.9824666976928711
14.794002215457256 0.14633892476558685 -0.300715833902359 -0.057782646268606186 -0.079010508954525 0.06160041689872742 -0.14496952295303345 0.984350860118866
14.837497215457256 0.1434394270181656 -0.3083714544773102 -0.04389823600649834 -0.05196036025881767 0.052977170795202255 -0.1453418880701065 0.9865948557853699
14.880879215457258 0.1415194422006607 -0.3100036084651947 -0.030278705060482025 -0.02657618559896946 0.04021447151899338 -0.14229828119277954 0.9886494874954224
14.924195215457257 0.13279326260089874 -0.31084832549095154 -0.017164316028356552 -0.009480911307036877 0.02830476313829422 -0.13950420916080475 0.9897714853286743
14.967531965457257 0.11859871447086334 -0.3078116178512573 -0.008087759837508202 0.001101146568544209 0.018511461094021797 -0.13701961934566498 0.9903947710990906
15.010873215457258 0.1066228374838829 -0.3063276410102844 -0.0006761272670701146 0.003779522841796279 0.0051195272244513035 -0.1327325999736786 0.9911314845085144
15.054214215457257 0.09475545585155487 -0.30634814500808716 0.0035952646285295486 0.0007964413380250335 -0.011043406091630459 -0.1259072870016098 0.991980254650116
15.097555215457257 0.07982593774795532 -0.29896220564842224 0.004478625487536192 -0.00231119804084301 -0.026457391679286957 -0.11743183434009552 0.9927257895469666
15.140895965457258 0.06185275316238403 -0.2899971604347229 0.0018703499808907509 -0.008376045152544975 -0.039522819221019745 -0.10611724853515625 0.9935325384140015
15.184240215457256 0.046531129628419876 -0.27774563431739807 -0.003774059936404228 -0.015600227750837803 -0.054062094539403915 -0.09424768388271332 0.9939574003219604
15.227797965457256 0.02840360999107361 -0.2678089141845703 -0.011746874079108238 -0.02892107330262661 -0.06741683185100555 -0.08013057708740234 0.9940813779830933
15.271540965457257 0.009454263374209404 -0.2566167116165161 -0.02079862728714943 -0.04361415281891823 -0.07860943675041199 -0.06448857486248016 0.9938609600067139
15.315179965457256 -0.01104456651955843 -0.24878540635108948 -0.03245529159903526 -0.06268314272165298 -0.08541235327720642 -0.04763432964682579 0.993230402469635
